机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,保荐机构.1,文件链接
中创物流,已通过发审会,主板企业,青岛,中信证券股份有限公司,刘艳&sbquo;石衡,北京市金杜律师事务所,李萍&sbquo;高怡敏,信永中和会计师事务所(特殊普通合伙),宋进军&sbquo;王科,是,装卸搬运和运输代理业,2018/12/20,80507563,AN201903251309458030,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201903251309458030_1.pdf
中法水务,已受理,主板企业,,东吴证券股份有限公司,,北京德恒律师事务所,,中审众环会计师事务所(特殊普通合伙),,否,,2020/3/26,81060544,AN202010141421368340,东吴证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202010141421368340_1.pdf
中孚泰文化建筑,已受理,中小板,,华泰联合证券有限责任公司,,国浩律师(深圳)事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/6/18,80303723,AN202012091438271412,华泰联合证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271412_1.pdf
中孚泰文化建筑,已反馈,中小板,,华泰联合证券有限责任公司,,国浩律师(深圳)事务所,,中汇会计师事务所(特殊普通合伙),,否,,2020/7/23,80303723,AN202012091438271412,华泰联合证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271412_1.pdf
中孚泰文化建筑,预先披露更新,中小板,,华泰联合证券有限责任公司,,国浩律师(深圳)事务所,,中汇会计师事务所(特殊普通合伙),,是,,2020/12/10,80303723,AN202012091438271412,华泰联合证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN202012091438271412_1.pdf
中公高科养护科技,已受理,主板企业,北京,中德证券有限责任公司,王洁&sbquo;陈庆隆,北京市海润律师事务所,何云霞&sbquo;孟丹,立信会计师事务所(特殊普通合伙),陈勇波&sbquo;郭健,否,专业技术服务业,2017/1/5,80202029,AN201707180727300471,中德证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707180727300471_1.pdf
中公高科养护科技,已反馈,主板企业,北京,中德证券有限责任公司,王洁&sbquo;陈庆隆,北京市海润律师事务所,何云霞&sbquo;孟丹,立信会计师事务所(特殊普通合伙),陈勇波&sbquo;郭健,否,专业技术服务业,2017/2/9,80202029,AN201707180727300471,中德证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707180727300471_1.pdf
中公高科养护科技,预先披露更新,主板企业,北京,中德证券有限责任公司,王洁&sbquo;陈庆隆,北京市海润律师事务所,何云霞&sbquo;孟丹,立信会计师事务所(特殊普通合伙),陈勇波&sbquo;郭健,是,专业技术服务业,2017/5/18,80202029,AN201707180727300471,中德证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707180727300471_1.pdf
中公高科养护科技,已通过发审会,主板企业,北京,中德证券有限责任公司,王洁&sbquo;陈庆隆,北京市海润律师事务所,何云霞&sbquo;孟丹,立信会计师事务所(特殊普通合伙),陈勇波&sbquo;郭健,是,专业技术服务业,2017/5/25,80202029,AN201707180727300471,中德证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707180727300471_1.pdf
中广天择传媒,已反馈,主板企业,湖南,中信建投证券股份有限公司,董军峰&sbquo;杨鑫强,北京国枫律师事务所,孙林&sbquo;熊洁,瑞华会计师事务所(特殊普通合伙),潘新华&sbquo;欧昌献,是,广播、电视、电影和影视录音制作业,2017/1/5,80437097,AN201707300758248992,中信建投证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707300758248992_1.pdf
中广天择传媒,预先披露更新,主板企业,湖南,中信建投证券股份有限公司,董军峰&sbquo;杨鑫强,北京国枫律师事务所,孙林&sbquo;熊洁,瑞华会计师事务所(特殊普通合伙),潘新华&sbquo;欧昌献,是,广播、电视、电影和影视录音制作业,2017/3/30,80437097,AN201707300758248992,中信建投证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707300758248992_1.pdf
中广天择传媒,已通过发审会,主板企业,湖南,中信建投证券股份有限公司,董军峰&sbquo;杨鑫强,北京国枫律师事务所,孙林&sbquo;熊洁,瑞华会计师事务所(特殊普通合伙),潘新华&sbquo;欧昌献,是,广播、电视、电影和影视录音制作业,2017/7/13,80437097,AN201707300758248992,中信建投证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201707300758248992_1.pdf
中国茶叶,已受理,主板企业,,中信建投证券股份有限公司,,北京市中伦律师事务所,,信永中和会计师事务所(特殊有限合伙),,否,,2020/7/2,80116456,AN202007031389243690,中信建投证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389243690_1.pdf
中国茶叶,已反馈,主板企业,,中信建投证券股份有限公司,,北京市中伦律师事务所,,信永中和会计师事务所(特殊有限合伙),,否,,2020/8/6,80116456,AN202007031389243690,中信建投证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389243690_1.pdf
中国出版传媒,已受理,主板企业,北京,中银国际证券有限责任公司,于新军&sbquo;杨青松,北京市中伦律师事务所,唐周俊&sbquo;慕景丽&sbquo;李科峰,信永中和会计师事务所(特殊普通合伙),张萱&sbquo;张菁,否,文化、体育和娱乐业,2017/1/5,80194676,AN201708070780666780,中银国际证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201708070780666780_1.pdf
中国出版传媒,已反馈,主板企业,北京,中银国际证券有限责任公司,于新军&sbquo;杨青松,北京市中伦律师事务所,唐周俊&sbquo;慕景丽&sbquo;李科峰,信永中和会计师事务所(特殊普通合伙),张萱&sbquo;张菁,否,文化、体育和娱乐业,2017/2/9,80194676,AN201708070780666780,中银国际证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201708070780666780_1.pdf
中国出版传媒,预先披露更新,主板企业,北京,中银国际证券有限责任公司,于新军&sbquo;杨青松,北京市中伦律师事务所,唐周俊&sbquo;慕景丽&sbquo;李科峰,信永中和会计师事务所(特殊普通合伙),张萱&sbquo;张菁,是,文化、体育和娱乐业,2017/6/29,80194676,AN201708070780666780,中银国际证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201708070780666780_1.pdf
中国出版传媒,已通过发审会,主板企业,北京,中银国际证券有限责任公司,于新军&sbquo;杨青松,北京市中伦律师事务所,唐周俊&sbquo;慕景丽&sbquo;李科峰,信永中和会计师事务所(特殊普通合伙),张萱&sbquo;张菁,是,文化、体育和娱乐业,2017/7/27,80194676,AN201708070780666780,中银国际证券有限责任公司,https://notice.eastmoney.com/pdffile/web/H2_AN201708070780666780_1.pdf
中国船舶重工集团海装风电,已受理,中小板,重庆,中信证券股份有限公司,张明慧&sbquo;朱烨辛,金杜律师事务所,宋彦妍&sbquo;焦福刚&sbquo;张若然,瑞华会计师事务所(特殊普通合伙),张伟&sbquo;胡慰,否,通用设备制造业,2017/12/14,80341188,AN201712151067027960,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201712151067027960_1.pdf
中国船舶重工集团海装风电,已反馈,中小板,重庆,中信证券股份有限公司,张明慧&sbquo;朱烨辛,北京市金杜律师事务所,宋彦妍&sbquo;焦福刚&sbquo;张若然,瑞华会计师事务所(特殊普通合伙),张伟&sbquo;胡慰,否,通用设备制造业,2018/3/1,80341188,AN201712151067027960,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201712151067027960_1.pdf
中国广核电力,已受理,中小板,深圳,中国国际金融股份有限公司,周玉&sbquo;刘紫涵,北京市金杜律师事务所,潘渝嘉&sbquo;刘晓光,德勤华永会计师事务所(特殊普通合伙),杨誉民&sbquo;陈子民,否,电力、热力生产和供应业,2018/6/21,80374408,AN201908081342742378,中国国际金融股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国广核电力,已反馈,中小板,深圳,中国国际金融股份有限公司,周玉&sbquo;刘紫涵,北京市金杜律师事务所,潘渝嘉&sbquo;刘晓光,德勤华永会计师事务所(特殊普通合伙),杨誉民&sbquo;陈子民,否,电力、热力生产和供应业,2018/7/26,80374408,AN201908081342742378,中国国际金融股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国广核电力,预先披露更新,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/5/23,80374408,AN201908081342742378,中国国际金融股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国广核电力,中止审查,中小板,深圳,中国国际金融股份有限公司,周玉&sbquo;刘紫涵,北京市金杜律师事务所,潘渝嘉&sbquo;刘晓光,德勤华永会计师事务所(特殊普通合伙),杨誉民&sbquo;陈子民,是,电力、热力生产和供应业,2019/2/14,80374408,AN201908081342742378,中国国际金融股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国广核电力,已通过发审会,中小板,,中国国际金融股份有限公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙),,是,,2019/7/25,80374408,AN201908081342742378,中国国际金融股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国国际金融,已受理,主板企业,,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,,北京市金杜律师事务所,,_德勤华永会计师事务所(特殊普通合伙)_,,否,,2020/5/14,80016241,AN202010191422181103,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181103_1.pdf
中国国际金融,已反馈,主板企业,,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,,北京市金杜律师事务所,,_德勤华永会计师事务所(特殊普通合伙)_,,否,,2020/6/4,80016241,AN202010191422181103,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181103_1.pdf
中国国际金融,预先披露更新,主板企业,,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,,北京市金杜律师事务所,,_德勤华永会计师事务所(特殊普通合伙)_,,是,,2020/9/3,80016241,AN202010191422181103,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181103_1.pdf
中国国际金融,已通过发审会,主板企业,,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,,北京市金杜律师事务所,,德勤华永会计师事务所(特殊普通合伙)_,,是,,2020/9/17,80016241,AN202010191422181103,东方证券承销保荐有限公司&sbquo;中国银河证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202010191422181103_1.pdf
中国航油集团石油,已受理,主板企业,,中信证券股份有限公司,,国浩律师(北京)事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2020/5/8,80317256,AN202011101427959128,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427959128_1.pdf
中国航油集团石油,已反馈,主板企业,,中信证券股份有限公司,,国浩律师(北京)事务所,,天职国际会计师事务所(特殊普通合伙),,否,,2020/7/2,80317256,AN202011101427959128,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427959128_1.pdf
中国航油集团石油,预先披露更新,主板企业,,中信证券股份有限公司,,国浩律师(北京)事务所,,天职国际会计师事务所(特殊普通合伙),,是,,2020/11/12,80317256,AN202011101427959128,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202011101427959128_1.pdf
中国华融资产管理,已受理,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;左凌云&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;赵耀,否,其他金融业,2017/1/5,80002217,AN201612230212743288,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中国华融资产管理,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;左凌云&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;赵耀,否,其他金融业,2017/5/25,80002217,AN201612230212743288,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中国华融资产管理,中止审查,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;左凌云&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;赵耀,是,其他金融业,2017/9/7,80002217,AN201612230212743288,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中国黄金集团黄金珠宝,已受理,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,否,,2019/6/27,80184473,AN202101261454245896,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国黄金集团黄金珠宝,已反馈,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2019/11/7,80184473,AN202101261454245896,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国黄金集团黄金珠宝,预先披露更新,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/7/9,80184473,AN202101261454245896,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国黄金集团黄金珠宝,已通过发审会,主板企业,,中信证券股份有限公司,,北京德恒律师事务所,,瑞华会计师事务所(特殊普通合伙),,是,,2020/9/24,80184473,AN202101261454245896,中信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN202101261454245896_1.pdf
中国人民保险集团,已受理,主板企业,北京,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,刘华欣&sbquo;温桂生&sbquo;徐威威&sbquo;田竹,北京市金杜律师事务所,苏峥&sbquo;李元媛,德勤华永会计师事务所(特殊普通合伙),文启斯&sbquo;边牧其乐,否,保险业,2017/9/28,80001622,AN201811041235081142,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081142_1.pdf
中国人民保险集团,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,刘华欣&sbquo;温桂生&sbquo;徐威威&sbquo;田竹,北京市金杜律师事务所,苏峥&sbquo;李元媛,德勤华永会计师事务所(特殊普通合伙),文启斯&sbquo;边牧其乐,是,保险业,2017/12/14,80001622,AN201811041235081142,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081142_1.pdf
