机构名称,当前状态,上市地点,拟发行数量,申报日期,上会日期,申购日期,上市日期,主承销商,承销方式,9,发行前总股本,发行后总股本,13,占发行后总股本比例,发审委委员,网站,公司代码,yyy,时间戳,简称,详情链接,文件链接
陕西盘龙药业集团,上会通过,中小板,21670000,2017/9/4,2017/9/26,2017/11/2,2017/11/16,中泰证券,余额包销,1,86670000,108340000,190296100,0.20002,陈朝晖&sbquo;刘振平&sbquo;梁锋&sbquo;李亚非&sbquo;曹茂喜&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/SXLP/,80607052,37484,AN201709040855051152,盘龙药业,data.eastmoney.com/xg/gh/detail/80607052.html,https://notice.eastmoney.com/pdffile/web/H2_AN201709040855051152_1.pdf
佛山市燃气集团,上会通过,中小板,56000000,2017/8/28,2017/9/8,2017/11/9,2017/11/22,中国银河证券,余额包销,1,556000000,612000000,1200000000,0.0915,林勇峰&sbquo;朱国光&sbquo;储钢汉&sbquo;张永卫&sbquo;杨金忠&sbquo;邱永红&sbquo;朱毅,http://topic.eastmoney.com/FSSRQJTIPO/,80179109,34520,AN201708280834293113,佛燃能源,data.eastmoney.com/xg/gh/detail/80179109.html,https://notice.eastmoney.com/pdffile/web/H2_AN201708280834293113_1.pdf
广东德生科技,上会通过,中小板,33340000,2017/8/28,2017/9/5,2017/10/10,2017/10/20,中航证券,余额包销,1,133340000,166680000,226760000,0.20002,刘燊&sbquo;朱毅&sbquo;吴钧&sbquo;操舰&sbquo;颜志元&sbquo;邱永红&sbquo;林勇峰,http://topic.eastmoney.com/DSKJIPO/,80116249,34763,AN201708280834293111,德生科技,data.eastmoney.com/xg/gh/detail/80116249.html,https://notice.eastmoney.com/pdffile/web/H2_AN201708280834293111_1.pdf
深圳市中新赛克科技,上会通过,中小板,16700000,2017/8/21,2017/9/22,2017/11/9,2017/11/21,国信证券,余额包销,1,66700000,83400000,596237200,0.20024,朱国光&sbquo;储钢汉&sbquo;栗皓&sbquo;张永卫&sbquo;刘燊&sbquo;林勇峰&sbquo;邱永红,http://topic.eastmoney.com/ZXSKIPO/,80445565,34761,AN201708210818069988,中新赛克,data.eastmoney.com/xg/gh/detail/80445565.html,https://notice.eastmoney.com/pdffile/web/H2_AN201708210818069988_1.pdf
重庆华森制药,上会通过,中小板,40060000,2017/8/21,2017/9/5,2017/10/11,2017/10/20,第一创业摩根大通证券,余额包销,1,400060000,440120000,337875500,0.09102,陈朝晖&sbquo;刘振平&sbquo;曹茂喜&sbquo;梁锋&sbquo;朱毅&sbquo;操舰&sbquo;李亚非,http://topic.eastmoney.com/CQHSZYIPO/,80166850,35008,AN201708210818073379,华森制药,data.eastmoney.com/xg/gh/detail/80166850.html,https://notice.eastmoney.com/pdffile/web/H2_AN201708210818073379_1.pdf
海宁中国家纺城,上会未通过,中小板,40000000,2017/8/14,2017/10/31,,,中德证券,余额包销,1,120000000,160000000,249640000,0.25,周辉&sbquo;郭旭东&sbquo;李国春&sbquo;朱琳&sbquo;丁晓东&sbquo;陈硕&sbquo;许成宝,http://topic.eastmoney.com/HNZGJFCIPO/,80500040,33905,AN201708140799047935,海宁家纺,data.eastmoney.com/xg/gh/detail/80500040.html,https://notice.eastmoney.com/pdffile/web/H2_AN201708140799047935_1.pdf
西藏新博美商业管理连锁,上会未通过,中小板,13350000,2017/7/28,2017/8/9,,,招商证券,余额包销,1,40000000,53350000,153833000,0.25023,陈朝晖&sbquo;吴钧&sbquo;李亚非&sbquo;刘振平&sbquo;颜志元&sbquo;朱国光&sbquo;邱永红,http://topic.eastmoney.com/XZXBMIPO/,80605382,37347,AN201707280751654038,新博美,data.eastmoney.com/xg/gh/detail/80605382.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707280751654038_1.pdf
东莞铭普光磁,上会通过,中小板,35000000,2017/7/21,2017/8/22,2017/9/20,2017/9/29,中信建投证券,余额包销,1,140000000,175000000,435230700,0.2,储钢汉&sbquo;朱国光&sbquo;栗皓&sbquo;林勇峰&sbquo;邱永红&sbquo;张永卫&sbquo;曹茂喜,http://topic.eastmoney.com/DGMPIPO/,80380540,27970,AN201707210735456470,铭普光磁,data.eastmoney.com/xg/gh/detail/80380540.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707210735456470_1.pdf
青岛英派斯健康科技,上会通过,中小板,30000000,2017/7/21,2017/8/9,2017/9/5,2017/9/15,中信证券,余额包销,1,120000000,150000000,491062800,0.2,陈朝晖&sbquo;刘振平&sbquo;郭洪俊&sbquo;李亚非&sbquo;吴钧&sbquo;操舰&sbquo;颜志元,http://topic.eastmoney.com/YPSJKKJIPO/,80509331,34644,AN201707210735456469,英派斯,data.eastmoney.com/xg/gh/detail/80509331.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707210735456469_1.pdf
惠州市德赛西威汽车电子,上会通过,中小板,100000000,2017/7/14,2017/11/3,2017/12/14,2017/12/26,国信证券,余额包销,1,550000000,650000000,2582827200,0.15385,陈瑜&sbquo;柳艺&sbquo;祝小兰&sbquo;廖士光&sbquo;毋晓琴&sbquo;黄少军&sbquo;陈巍,http://topic.eastmoney.com/DSXWQCDZ/,80340646,34295,AN201707140719382534,德赛西威,data.eastmoney.com/xg/gh/detail/80340646.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707140719382534_1.pdf
宇环数控机床,上会通过,中小板,25000000,2017/7/14,2017/8/22,2017/9/26,2017/10/13,安信证券,余额包销,1,100000000,125000000,272674400,0.2,朱国光&sbquo;储钢汉&sbquo;栗皓&sbquo;林勇峰&sbquo;张永卫&sbquo;邱永红&sbquo;颜志元,http://topic.eastmoney.com/HYSKJCIPO/,80509332,34645,AN201707140718996039,宇环数控,data.eastmoney.com/xg/gh/detail/80509332.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707140718996039_1.pdf
珠海赛隆药业,上会通过,中小板,40000000,2017/7/14,2017/7/25,2017/8/30,2017/9/12,西部证券,余额包销,1,160000000,200000000,700948900,0.2,朱毅&sbquo;操舰&sbquo;刘燊&sbquo;吴钧&sbquo;储钢汉&sbquo;林勇峰&sbquo;张永卫,http://topic.eastmoney.com/ZHSLYYIPO/,80492228,33301,AN201707140718996037,赛隆药业,data.eastmoney.com/xg/gh/detail/80492228.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707140718996037_1.pdf
大博医疗科技,上会通过,中小板,40100000,2017/7/7,2017/8/15,2017/9/13,2017/9/22,中信证券,余额包销,1,400100000,440200000,984273600,0.09109,刘振平&sbquo;杨金忠&sbquo;李亚非&sbquo;梁锋&sbquo;曹茂喜&sbquo;栗皓&sbquo;刘燊,http://topic.eastmoney.com/DBYLKJIPO/,80500598,34050,AN201707070702626010,大博医疗,data.eastmoney.com/xg/gh/detail/80500598.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702626010_1.pdf
温州意华接插件,上会通过,中小板,26670000,2017/7/7,2017/7/28,2017/8/29,2017/9/7,中国国际金融证券,余额包销,1,106670000,133340000,523633300,0.20001,储钢汉&sbquo;林勇峰&sbquo;张永卫&sbquo;栗皓&sbquo;郭洪俊&sbquo;杨金忠&sbquo;吴钧,http://topic.eastmoney.com/WZYHJCJIPO/,80500597,34048,AN201707070702626001,意华股份,data.eastmoney.com/xg/gh/detail/80500597.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702626001_1.pdf
宁波中大力德智能传动,上会通过,中小板,20000000,2017/7/7,2017/7/18,2017/8/18,2017/8/29,安信证券,余额包销,1,80000000,100000000,288459900,0.2,林勇峰&sbquo;储钢汉&sbquo;朱国光&sbquo;栗皓&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/NBZDLDIPO/,80509330,34642,AN201707070702625999,中大力德,data.eastmoney.com/xg/gh/detail/80509330.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702625999_1.pdf
同信通信,未上会,中小板,36499200,2017/7/7,,,,招商证券,余额包销,1,109497500,145996700,279706000,0.25,,http://topic.eastmoney.com/TXTXIPO/,80392705,39572,AN201707070702626005,同信通信,data.eastmoney.com/xg/gh/detail/80392705.html,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702626005_1.pdf
湖南科力尔电机,上会通过,中小板,22000000,2017/6/30,2017/7/14,2017/8/8,2017/8/17,兴业证券,余额包销,1,142120000,164120000,268360000,0.13405,林勇峰&sbquo;储钢汉&sbquo;朱国光&sbquo;邱永红&sbquo;栗皓&sbquo;曹茂喜&sbquo;杨金忠,http://topic.eastmoney.com/HNKLEDJIPO/,80504198,34300,AN201706300680195031,科力尔,data.eastmoney.com/xg/gh/detail/80504198.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706300680195031_1.pdf
广东奥迪威传感科技,未上会,中小板,36386667,2017/6/30,,,,红塔证券,余额包销,1,109855000,146241667,399530000,0.24881,,http://topic.eastmoney.com/GZADWCGKJIPO/,80399208,39479,AN201706300680195043,奥迪威,data.eastmoney.com/xg/gh/detail/80399208.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706300680195043_1.pdf
北京华远意通热力科技,上会通过,中小板,30000000,2017/6/23,2017/7/18,2017/9/6,2017/9/15,招商证券,余额包销,1,205057320,235057320,467934500,0.12763,林勇峰&sbquo;储钢汉&sbquo;朱毅&sbquo;栗皓&sbquo;张永卫&sbquo;邱永红&sbquo;郭洪俊,http://topic.eastmoney.com/BJHYIPO/,80389772,30142,AN201706230665565791,华通热力,data.eastmoney.com/xg/gh/detail/80389772.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565791_1.pdf
乐寿农牧集团,未上会,中小板,24000000,2017/6/23,,,,东兴证券,余额包销,1,70500000,94500000,346396600,0.25397,,http://topic.eastmoney.com/LSNMJTIPO/,80648466,39359,AN201706230665565778,乐寿集团,data.eastmoney.com/xg/gh/detail/80648466.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706230665565778_1.pdf
烟台中宠食品,上会通过,中小板,25000000,2017/6/16,2017/7/18,2017/8/10,2017/8/21,宏信证券,余额包销,1,100000000,125000000,322000000,0.2,朱毅&sbquo;郭洪俊&sbquo;刘燊&sbquo;颜志元&sbquo;张永卫&sbquo;梁锋&sbquo;邱永红,http://topic.eastmoney.com/YTZCSPIPO/,80496882,33738,AN201706160652450769,中宠股份,data.eastmoney.com/xg/gh/detail/80496882.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706160652450769_1.pdf
安徽省安泰科技,未上会,中小板,23063369,2017/6/16,,,,海通证券,余额包销,1,90036631,113100000,306860000,0.20392,,http://topic.eastmoney.com/AHSATKJIPO/,80348655,39291,AN201706160652263848,安泰股份,data.eastmoney.com/xg/gh/detail/80348655.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706160652263848_1.pdf
惠州市华阳集团,上会通过,中小板,80000000,2017/6/9,2017/8/29,2017/9/27,2017/10/13,瑞银证券,余额包销,1,473100000,553100000,940860000,0.14464,刘振平&sbquo;郭洪俊&sbquo;陈朝晖&sbquo;梁锋&sbquo;朱毅&sbquo;颜志元&sbquo;曹茂喜,http://topic.eastmoney.com/HZSHYJTIPO/,80136633,27252,AN201706090636661197,华阳集团,data.eastmoney.com/xg/gh/detail/80136633.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706090636661197_1.pdf
深圳市东方嘉盛供应链,上会通过,中小板,34530000,2017/6/9,2017/6/23,2017/7/18,2017/7/31,中信证券,余额包销,1,138101429,172631429,674655000,0.20002,朱国光&sbquo;储钢汉&sbquo;栗皓&sbquo;林勇峰&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/dfjsipo/,80154320,31227,AN201706090636661196,东方嘉盛,data.eastmoney.com/xg/gh/detail/80154320.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706090636661196_1.pdf
蒙娜丽莎集团,上会通过,中小板,39430000,2017/6/2,2017/10/31,2017/12/7,2017/12/19,招商证券,余额包销,1,406107900,445537900,1508128500,0.0885,洪泳&sbquo;金勇熊&sbquo;朱清滨&sbquo;蒋隐丽&sbquo;金文泉&sbquo;赵文进&sbquo;赵磊,http://topic.eastmoney.com/MNLSJTIPO/,80507565,34506,AN201706020620102855,蒙娜丽莎,data.eastmoney.com/xg/gh/detail/80507565.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706020620102855_1.pdf
浙江绩丰岩土技术,上会未通过,中小板,73364100,2017/6/2,2017/6/13,,,国海证券,余额包销,1,220092100,293456200,320000000,0.25,操舰&sbquo;郭洪俊&sbquo;朱毅&sbquo;吴钧&sbquo;颜志元&sbquo;姜业清&sbquo;梁锋,http://topic.eastmoney.com/ZJJFYSJSIPO/,80322749,31541,AN201706020620102852,绩丰岩土,data.eastmoney.com/xg/gh/detail/80322749.html,https://notice.eastmoney.com/pdffile/web/H2_AN201706020620102852_1.pdf
广州信联智通实业,上会未通过,中小板,20000000,2017/5/26,2018/1/9,,,华创证券,余额包销,1,60000000,80000000,312034700,0.25,郭旭东&sbquo;丁晓东&sbquo;蒋隐丽&sbquo;龚俊&sbquo;金文泉&sbquo;李国春&sbquo;宋洪流,http://topic.eastmoney.com/ZGXLIPO/,80204202,39045,AN201705260604886245,信联智通,data.eastmoney.com/xg/gh/detail/80204202.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604886245_1.pdf
贵州川恒化工,上会通过,中小板,40010000,2017/5/25,2017/7/4,2017/8/16,2017/8/25,国海证券,余额包销,1,400010000,440020000,239989400,0.09093,朱国光&sbquo;林勇峰&sbquo;储钢汉&sbquo;曹茂喜&sbquo;栗皓&sbquo;杨金忠&sbquo;张永卫,http://topic.eastmoney.com/GZCHHGIPO/,80305808,34049,AN201705250602403003,川恒股份,data.eastmoney.com/xg/gh/detail/80305808.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705250602403003_1.pdf
山东弘宇农机,上会通过,中小板,16670000,2017/5/19,2017/6/2,2017/7/24,2017/8/2,华英证券,余额包销,1,66670000,83340000,350000000,0.20002,刘燊&sbquo;朱毅&sbquo;操舰&sbquo;吴钧&sbquo;颜志元&sbquo;杨金忠&sbquo;栗皓,http://topic.eastmoney.com/SDHYNJIPO/,80476572,31540,AN201705190591914554,弘宇股份,data.eastmoney.com/xg/gh/detail/80476572.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914554_1.pdf
天津绿茵景观生态建设,上会通过,中小板,20000000,2017/5/19,2017/5/31,2017/7/20,2017/8/1,东莞证券,余额包销,1,80000000,100000000,768149400,0.2,储钢汉&sbquo;曹茂喜&sbquo;郭洪俊&sbquo;栗皓&sbquo;张永卫&sbquo;李亚非&sbquo;吴钧,http://topic.eastmoney.com/LXJGSTJSIPO/,80474382,31214,AN201705190591914540,绿茵生态,data.eastmoney.com/xg/gh/detail/80474382.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914540_1.pdf
广州集泰化工,上会通过,中小板,30000000,2017/5/15,2017/7/18,2017/10/13,2017/10/26,中航证券,余额包销,1,266518148,296518148,351180100,0.10117,储钢汉&sbquo;朱国光&sbquo;林勇峰&sbquo;栗皓&sbquo;张永卫&sbquo;邱永红&sbquo;杨金忠,http://topic.eastmoney.com/GZJTHGIPO/,80474381,31213,AN201705150581372825,集泰股份,data.eastmoney.com/xg/gh/detail/80474381.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705150581372825_1.pdf
深圳市沃特新材料,上会通过,中小板,19608000,2017/5/15,2017/5/23,2017/6/14,2017/6/27,华泰联合证券,余额包销,1,133278547,152886547,500000000,0.12825,朱国光&sbquo;林勇峰&sbquo;储钢汉&sbquo;李亚非&sbquo;张永卫&sbquo;曹茂喜&sbquo;杨金忠,http://topic.eastmoney.com/SZSWTXCL/,80399351,30167,AN201705150581383033,沃特股份,data.eastmoney.com/xg/gh/detail/80399351.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705150581383033_1.pdf
深圳市京泉华科技,上会通过,中小板,20000000,2017/5/15,2017/5/23,2017/6/15,2017/6/27,民生证券,余额包销,1,80000000,100000000,256658200,0.2,陈朝晖&sbquo;刘振平&sbquo;姜业清&sbquo;张永卫&sbquo;曹茂喜&sbquo;梁锋&sbquo;李亚非,http://topic.eastmoney.com/JQHKJIPO/,80491313,33162,AN201705150581383034,京泉华,data.eastmoney.com/xg/gh/detail/80491313.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705150581383034_1.pdf
广东凌霄泵业,上会通过,中小板,19370000,2017/5/5,2017/5/31,2017/6/29,2017/7/11,国都证券,余额包销,1,77470000,96840000,506921900,0.20002,储钢汉&sbquo;林勇峰&sbquo;朱国光&sbquo;栗皓&sbquo;张永卫&sbquo;李亚非&sbquo;杨金忠,http://topic.eastmoney.com/GDLXBYIPO/,80463400,30134,AN201705050557389513,凌霄泵业,data.eastmoney.com/xg/gh/detail/80463400.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705050557389513_1.pdf
江苏中设集团,上会通过,中小板,13333500,2017/5/5,2017/5/16,2017/6/8,2017/6/20,招商证券,余额包销,1,53333500,66667000,282408000,0.2,刘振平&sbquo;李亚非&sbquo;曹茂喜&sbquo;陈朝晖&sbquo;郭洪俊&sbquo;姜业清&sbquo;刘燊,http://topic.eastmoney.com/JSZSJTIPO/,80473152,31050,AN201705050557389507,中设股份,data.eastmoney.com/xg/gh/detail/80473152.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705050557389507_1.pdf
东莞市中泰模具,未上会,中小板,21600000,2017/5/5,,,,申万宏源证券,余额包销,1,64777778,86377778,326780000,0.25006,,http://topic.eastmoney.com/DGSZTMJIPO/,80351876,25236,AN201705050557389512,中泰模具,data.eastmoney.com/xg/gh/detail/80351876.html,https://notice.eastmoney.com/pdffile/web/H2_AN201705050557389512_1.pdf
广州惠威电声科技,上会通过,中小板,20780000,2017/4/28,2017/6/6,2017/7/12,2017/7/21,国信证券,余额包销,1,83117600,103897600,217061600,0.2,陈朝晖&sbquo;刘振平&sbquo;邱永红&sbquo;曹茂喜&sbquo;李亚非&sbquo;姜业清&sbquo;梁锋,http://topic.eastmoney.com/GZHWDSKJIPO/,80490045,33057,AN201704280539245413,惠威科技,data.eastmoney.com/xg/gh/detail/80490045.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704280539245413_1.pdf
四川港通医疗设备集团,上会未通过,中小板,25000000,2017/4/28,2017/5/23,,,海通证券,余额包销,1,75000000,100000000,393050000,0.25,刘燊&sbquo;操舰&sbquo;朱毅&sbquo;吴钧&sbquo;颜志元&sbquo;刘振平&sbquo;姜业清,http://topic.eastmoney.com/SCGTIPO/,80437100,28070,AN201704280539325390,港通医疗,data.eastmoney.com/xg/gh/detail/80437100.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704280539325390_1.pdf
深圳市美格智能技术,上会通过,中小板,26670000,2017/4/28,2017/5/12,2017/6/9,2017/6/22,东莞证券,余额包销,1,106670000,133340000,259880000,0.20001,操舰&sbquo;朱毅&sbquo;吴钧&sbquo;颜志元&sbquo;刘燊&sbquo;李亚非&sbquo;郭洪俊,http://topic.eastmoney.com/SZSMGZNJSIPO/,80492227,33295,AN201704280539325389,美格智能,data.eastmoney.com/xg/gh/detail/80492227.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704280539325389_1.pdf
深圳市建升科技,未上会,中小板,34363400,2017/4/21,,,,中泰证券,余额包销,1,103090000,137453400,1084750000,0.25,,http://topic.eastmoney.com/JSKJ/,80635527,38679,AN201704210521476105,建升科技,data.eastmoney.com/xg/gh/detail/80635527.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704210521476105_1.pdf
重庆圣华曦药业,上会未通过,中小板,22000000,2017/4/20,2017/5/2,,,申万宏源证券,余额包销,1,66000000,88000000,354520000,0.25,朱国光&sbquo;林勇峰&sbquo;储钢汉&sbquo;操舰&sbquo;邱永红&sbquo;杨金忠&sbquo;梁锋,http://topic.eastmoney.com/SHXYYIPO/,80082821,30158,AN201704200517681942,圣华药业,data.eastmoney.com/xg/gh/detail/80082821.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704200517681942_1.pdf
深圳市卫光生物制品,上会通过,中小板,27000000,2017/4/20,2017/5/2,2017/6/2,2017/6/16,平安证券,余额包销,1,162000000,189000000,622957000,0.14286,刘燊&sbquo;朱毅&sbquo;操舰&sbquo;吴钧&sbquo;颜志元&sbquo;栗皓&sbquo;朱国光,http://topic.eastmoney.com/WGSWZPIPO/,80463411,30151,AN201704200517681947,卫光生物,data.eastmoney.com/xg/gh/detail/80463411.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704200517681947_1.pdf
北京云星宇交通科技,未上会,中小板,36000000,2017/4/17,,,,国信证券,余额包销,1,108000000,144000000,401342200,0.25,,http://topic.eastmoney.com/BJXYIPO/,80439288,28224,AN201704170510334705,云星宇,data.eastmoney.com/xg/gh/detail/80439288.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704170510334705_1.pdf
哈尔滨三联药业,上会通过,中小板,52766700,2017/4/14,2017/6/6,2017/9/12,2017/9/22,安信证券,余额包销,1,316600050,369366750,1294915000,0.14286,朱国光&sbquo;储钢汉&sbquo;栗皓&sbquo;邱永红&sbquo;杨金忠&sbquo;林勇峰&sbquo;梁锋,http://topic.eastmoney.com/HEBSLYYIPO/,80197915,30168,AN201704140506584305,哈三联,data.eastmoney.com/xg/gh/detail/80197915.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704140506584305_1.pdf
北京元隆雅图文化传播,上会通过,中小板,18840000,2017/4/13,2017/4/26,2017/5/19,2017/6/6,国泰君安证券,余额包销,1,75360000,94200000,227545800,0.2,陈朝晖&sbquo;刘振平&sbquo;郭洪俊&sbquo;李亚非&sbquo;姜业清&sbquo;梁锋&sbquo;朱毅,http://topic.eastmoney.com/YTWHCBIPO/,80431584,27394,AN201704130502745094,元隆雅图,data.eastmoney.com/xg/gh/detail/80431584.html,https://notice.eastmoney.com/pdffile/web/H2_AN201704130502745094_1.pdf
